,,counts,frequencies,CI
cyrl.e,э,3.0,0.06,"(0.01, 0.16)"
cyrl.ie,е,4.0,0.08,"(0.02, 0.18)"
cyrl.shcha,щ,46.0,0.87,"(0.75, 0.95)"
