,devanagari-mt,devanagari-mt,nirmala-ui,nirmala-ui
,original,scaled,original,scaled
deva.Cha,24.0,24.0,15.0,16.0
deva.Tta,21.0,21.0,30.0,32.0
deva.U,10.0,10.0,6.0,7.0
p-value,0.112,0.112,0.112,0.112
