,,counts,frequencies,CI
deva.Bha,भ,8.0,0.17,"(0.07, 0.3)"
deva.Jha,झ,16.0,0.33,"(0.2, 0.48)"
deva.Ttha,ठ,24.0,0.5,"(0.35, 0.65)"
