,,counts,frequencies,CI
deva.Jha,झ,35.0,0.61,"(0.48, 0.74)"
deva.Nya,ञ,10.0,0.18,"(0.09, 0.3)"
deva.Va,व,12.0,0.21,"(0.11, 0.34)"
