,,counts,frequencies,CI
deva.Bha,भ,23.0,0.48,"(0.33, 0.63)"
deva.Nya,ञ,12.0,0.25,"(0.14, 0.4)"
deva.Ttha,ठ,13.0,0.27,"(0.15, 0.42)"
