,,counts,frequencies,CI
deva.Bha,भ,5.0,0.1,"(0.03, 0.23)"
deva.Jha,झ,40.0,0.83,"(0.7, 0.93)"
deva.Ma,म,3.0,0.06,"(0.01, 0.17)"
