,,counts,frequencies,CI
deva.Ca,च,8.0,0.17,"(0.07, 0.3)"
deva.Ra,र,36.0,0.75,"(0.6, 0.86)"
deva.Va,व,4.0,0.08,"(0.02, 0.2)"
