,,counts,frequencies,CI
deva.Jha,झ,24.0,0.5,"(0.35, 0.65)"
deva.Ra,र,17.0,0.35,"(0.22, 0.51)"
deva.Va,व,7.0,0.15,"(0.06, 0.28)"
