,,counts,frequencies,CI
deva.Bha,भ,41.0,0.85,"(0.72, 0.94)"
deva.Ttha,ठ,1.0,0.02,"(0.0, 0.11)"
deva.Va,व,6.0,0.12,"(0.05, 0.25)"
