,,counts,frequencies,CI
deva.Ca,च,3.0,0.05,"(0.01, 0.15)"
deva.Jha,झ,17.0,0.3,"(0.18, 0.43)"
deva.Ra,र,37.0,0.65,"(0.51, 0.77)"
