,,counts,frequencies,CI
deva.Jha,झ,13.0,0.23,"(0.13, 0.36)"
deva.Ma,म,23.0,0.4,"(0.28, 0.54)"
deva.Nya,ञ,21.0,0.37,"(0.24, 0.51)"
