,,counts,frequencies,CI
deva.Bha,भ,18.0,0.32,"(0.2, 0.45)"
deva.Ra,र,12.0,0.21,"(0.11, 0.34)"
deva.Ttha,ठ,27.0,0.47,"(0.34, 0.61)"
