,,counts,frequencies,CI
deva.Bha,भ,5.0,0.09,"(0.03, 0.19)"
deva.Ma,म,6.0,0.11,"(0.04, 0.22)"
deva.Ttha,ठ,46.0,0.81,"(0.68, 0.9)"
