,,counts,frequencies,CI
deva.Jha,झ,16.0,0.28,"(0.17, 0.42)"
deva.Ma,म,10.0,0.18,"(0.09, 0.3)"
deva.Ttha,ठ,31.0,0.54,"(0.41, 0.68)"
