,,counts,frequencies,CI
deva.Bha,भ,19.0,0.33,"(0.21, 0.47)"
deva.Ra,र,25.0,0.44,"(0.31, 0.58)"
deva.Va,व,13.0,0.23,"(0.13, 0.36)"
