,,counts,frequencies,CI
deva.Jha,झ,22.0,0.39,"(0.26, 0.52)"
deva.Ma,म,8.0,0.14,"(0.06, 0.26)"
deva.Va,व,27.0,0.47,"(0.34, 0.61)"
