,,counts,frequencies,CI
deva.Bha,भ,11.0,0.23,"(0.12, 0.37)"
deva.Ca,च,9.0,0.19,"(0.09, 0.33)"
deva.Ra,र,28.0,0.58,"(0.43, 0.72)"
