,,counts,frequencies,CI
deva.Nya,ञ,16.0,0.28,"(0.17, 0.42)"
deva.Ra,र,32.0,0.56,"(0.42, 0.69)"
deva.Ttha,ठ,9.0,0.16,"(0.07, 0.28)"
