,,counts,frequencies,CI
deva.Bha,भ,11.0,0.19,"(0.1, 0.32)"
deva.Ca,च,17.0,0.3,"(0.18, 0.43)"
deva.Jha,झ,29.0,0.51,"(0.37, 0.64)"
