,,counts,frequencies,CI
deva.Bha,भ,7.0,0.12,"(0.05, 0.24)"
deva.Nya,ञ,19.0,0.33,"(0.21, 0.47)"
deva.Ra,र,31.0,0.54,"(0.41, 0.68)"
