,,counts,frequencies,CI
cyrl.ka,к,8.0,0.12,"(0.05, 0.22)"
cyrl.tse,ц,26.0,0.39,"(0.27, 0.51)"
cyrl.yu,ю,33.0,0.49,"(0.37, 0.62)"
