,,counts,frequencies,CI
cyrl.de,д,4.0,0.06,"(0.02, 0.15)"
cyrl.es,с,61.0,0.91,"(0.82, 0.97)"
cyrl.tse,ц,2.0,0.03,"(0.0, 0.1)"
