,,counts,frequencies,CI
cyrl.el,л,15.0,0.22,"(0.13, 0.34)"
cyrl.o,о,47.0,0.7,"(0.58, 0.81)"
cyrl.ya,я,5.0,0.07,"(0.02, 0.17)"
