,,counts,frequencies,CI
cyrl.el,л,35.0,0.52,"(0.4, 0.65)"
cyrl.es,с,22.0,0.33,"(0.22, 0.45)"
cyrl.yu,ю,10.0,0.15,"(0.07, 0.26)"
