,,counts,frequencies,CI
cyrl.de,д,1.0,0.01,"(0.0, 0.08)"
cyrl.tse,ц,1.0,0.01,"(0.0, 0.08)"
cyrl.yu,ю,65.0,0.97,"(0.9, 1.0)"
