,,counts,frequencies,CI
cyrl.el,л,24.0,0.36,"(0.24, 0.48)"
cyrl.ya,я,8.0,0.12,"(0.05, 0.22)"
cyrl.yu,ю,35.0,0.52,"(0.4, 0.65)"
