,,counts,frequencies,CI
cyrl.es,с,50.0,0.75,"(0.63, 0.84)"
cyrl.ka,к,5.0,0.07,"(0.02, 0.17)"
cyrl.ya,я,12.0,0.18,"(0.1, 0.29)"
