,,counts,frequencies,CI
cyrl.el,л,8.0,0.12,"(0.05, 0.22)"
cyrl.es,с,50.0,0.75,"(0.63, 0.84)"
cyrl.ya,я,9.0,0.13,"(0.06, 0.24)"
