,,counts,frequencies,CI
cyrl.de,д,3.0,0.04,"(0.01, 0.13)"
cyrl.el,л,4.0,0.06,"(0.02, 0.15)"
cyrl.es,с,60.0,0.9,"(0.8, 0.96)"
