,,counts,frequencies,CI
cyrl.es,с,49.0,0.73,"(0.61, 0.83)"
cyrl.ka,к,10.0,0.15,"(0.07, 0.26)"
cyrl.tse,ц,8.0,0.12,"(0.05, 0.22)"
