,,counts,frequencies,CI
cyrl.el,л,8.0,0.12,"(0.05, 0.22)"
cyrl.ka,к,43.0,0.64,"(0.52, 0.76)"
cyrl.tse,ц,16.0,0.24,"(0.14, 0.36)"
