,,counts,frequencies,CI
cyrl.ka,к,14.0,0.21,"(0.12, 0.33)"
cyrl.o,о,51.0,0.76,"(0.64, 0.86)"
cyrl.ya,я,2.0,0.03,"(0.0, 0.1)"
