,,counts,frequencies,CI
cyrl.el,л,5.0,0.07,"(0.02, 0.17)"
cyrl.tse,ц,6.0,0.09,"(0.03, 0.18)"
cyrl.yu,ю,56.0,0.84,"(0.73, 0.92)"
