,,counts,frequencies,CI
cyrl.de,д,14.0,0.21,"(0.12, 0.33)"
cyrl.es,с,43.0,0.64,"(0.52, 0.76)"
cyrl.ya,я,10.0,0.15,"(0.07, 0.26)"
