,,counts,frequencies,CI
cyrl.de,д,7.0,0.1,"(0.04, 0.2)"
cyrl.es,с,52.0,0.78,"(0.66, 0.87)"
cyrl.ka,к,8.0,0.12,"(0.05, 0.22)"
