,,counts,frequencies,CI
cyrl.de,д,9.0,0.13,"(0.06, 0.24)"
cyrl.el,л,4.0,0.06,"(0.02, 0.15)"
cyrl.ya,я,54.0,0.81,"(0.69, 0.89)"
