,,counts,frequencies,CI
cyrl.de,д,5.0,0.07,"(0.02, 0.17)"
cyrl.ka,к,12.0,0.18,"(0.1, 0.29)"
cyrl.o,о,50.0,0.75,"(0.63, 0.84)"
