,,counts,frequencies,CI
cyrl.es,с,31.0,0.46,"(0.34, 0.59)"
cyrl.ka,к,24.0,0.36,"(0.24, 0.48)"
cyrl.yu,ю,12.0,0.18,"(0.1, 0.29)"
