,,counts,frequencies,CI
cyrl.de,д,1.0,0.01,"(0.0, 0.08)"
cyrl.tse,ц,10.0,0.15,"(0.07, 0.26)"
cyrl.ya,я,56.0,0.84,"(0.73, 0.92)"
