,,counts,frequencies,CI
cyrl.es,с,4.0,0.06,"(0.02, 0.15)"
cyrl.o,о,7.0,0.1,"(0.04, 0.2)"
cyrl.ya,я,56.0,0.84,"(0.73, 0.92)"
