,,counts,frequencies,CI
cyrl.de,д,10.0,0.15,"(0.07, 0.26)"
cyrl.el,л,3.0,0.04,"(0.01, 0.13)"
cyrl.ka,к,54.0,0.81,"(0.69, 0.89)"
