,,counts,frequencies,CI
cyrl.de,д,28.0,0.42,"(0.3, 0.54)"
cyrl.ya,я,10.0,0.15,"(0.07, 0.26)"
cyrl.yu,ю,29.0,0.43,"(0.31, 0.56)"
