,,counts,frequencies,CI
cyrl.tse,ц,37.0,0.55,"(0.43, 0.67)"
cyrl.ya,я,15.0,0.22,"(0.13, 0.34)"
cyrl.yu,ю,15.0,0.22,"(0.13, 0.34)"
