,,counts,frequencies,CI
cyrl.ka,к,41.0,0.61,"(0.49, 0.73)"
cyrl.o,о,23.0,0.34,"(0.23, 0.47)"
cyrl.yu,ю,3.0,0.04,"(0.01, 0.13)"
